Activity Period;Operating Airline;Operating Airline IATA Code;Published Airline;Published Airline IATA Code;GEO Summary;GEO Region;Landing Aircraft Type;Aircraft Body Type;Aircraft Manufacturer;Aircraft Model;Aircraft Version;Landing Count;Total Landed Weight
201008;Qantas Airways;QF;Qantas Airways;QF;International;Australia / Oceania;Passenger;Wide Body;Boeing;747;400ER;4;2,548,000
201008;Republic Airlines;RW;Republic Airlines;RW;Domestic;US;Passenger;Narrow Body;Airbus;A319;-;27;3,631,500
201008;Republic Airlines;RW;Republic Airlines;RW;Domestic;US;Passenger;Regional Jet;Embraer;ERJ;170;1;61,700
201008;Republic Airlines;RW;Republic Airlines;RW;Domestic;US;Passenger;Regional Jet;Embraer;ERJ;190;30;2,844,000
201008;Servisair;;Servisair;;Domestic;US;Passenger;Narrow Body;McDonnell Douglas;MD-80;-;1;128,000
201008;Singapore Airlines;SQ;Singapore Airlines;SQ;International;Asia;Passenger;Wide Body;Boeing;777;300ER;62;34,348,000
201008;SkyWest Airlines;OO;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Regional Jet;Bombardier;CL600;2B19;1,020;47,940,000
201008;SkyWest Airlines;OO;United Airlines - Pre 07/01/2013;UA;International;Canada;Passenger;Regional Jet;Bombardier;CL600;2B19;62;2,914,000
201008;SkyWest Airlines;OO;Delta Air Lines;DL;Domestic;US;Passenger;Regional Jet;Bombardier;CL600;2C10;29;1,363,000
201008;SkyWest Airlines;OO;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Regional Jet;Bombardier;CRJ;600;778;52,126,000
201008;SkyWest Airlines;OO;United Airlines - Pre 07/01/2013;UA;International;Canada;Passenger;Regional Jet;Bombardier;CRJ;600;155;10,385,000
201008;SkyWest Airlines;OO;Delta Air Lines;DL;Domestic;US;Passenger;Regional Jet;Bombardier;CRJ;700;48;3,216,000
201008;SkyWest Airlines;OO;Delta Air Lines;DL;Domestic;US;Passenger;Regional Jet;Bombardier;CRJ;900;80;6,000,000
201008;SkyWest Airlines;OO;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Turbo Prop;Embraer;EMB;120;1,911;49,303,800
201008;Southwest Airlines;WN;Southwest Airlines;WN;Domestic;US;Passenger;Narrow Body;Boeing;737;300;327;37,278,000
201008;Southwest Airlines;WN;Southwest Airlines;WN;Domestic;US;Passenger;Narrow Body;Boeing;737;500;95;10,450,000
201008;Southwest Airlines;WN;Southwest Airlines;WN;Domestic;US;Passenger;Narrow Body;Boeing;737;700;863;110,464,000
201008;Sun Country Airlines;SY;Sun Country Airlines;SY;Domestic;US;Passenger;Narrow Body;Boeing;737;700;17;2,196,400
201008;Sun Country Airlines;SY;Sun Country Airlines;SY;Domestic;US;Passenger;Narrow Body;Boeing;737;800;14;2,045,500
201008;Swiss International;LX;Swiss International;LX;International;Europe;Passenger;Wide Body;Airbus;A340;300;26;10,890,828
201008;TACA;TA;TACA;TA;International;Central America;Passenger;Narrow Body;Airbus;A319;-;15;2,062,500
201008;TACA;TA;TACA;TA;International;Central America;Passenger;Narrow Body;Airbus;A320;-;42;5,972,400
201008;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Airbus;A319;-;10;1,378,000
201008;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Airbus;A319;131;5;689,000
201008;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Airbus;A319;132;134;18,451,800
201008;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Airbus;A320;-;30;4,266,000
201008;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Airbus;A320;231;1;142,100
201008;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Airbus;A320;231B;114;16,199,400
201008;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Airbus;A321;-;170;29,155,000
201008;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;737;700;7;896,000
201008;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;737;800;160;23,378,100
201008;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;737;900;43;6,333,900
201008;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;737;900ER;163;25,639,900
201008;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;757;300;76;17,024,000
201008;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Wide Body;Boeing;747;422;35;22,050,000
201008;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;International;Asia;Passenger;Wide Body;Boeing;747;422;156;98,280,000
201008;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;International;Australia / Oceania;Passenger;Wide Body;Boeing;747;422;30;18,900,000
201008;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;International;Europe;Passenger;Wide Body;Boeing;747;422;31;19,530,000
201008;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Narrow Body;Boeing;757;-;1,222;241,956,000
201008;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Wide Body;Boeing;767;300;235;70,500,000
201008;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Wide Body;Boeing;767;322;37;11,840,000
201008;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Wide Body;Boeing;777;222;132;58,740,000
201008;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Wide Body;Boeing;777;222B;9;4,140,000
201008;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;International;Asia;Passenger;Wide Body;Boeing;777;222B;62;28,520,000
201008;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;International;Europe;Passenger;Wide Body;Boeing;777;222B;92;42,320,000
201008;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Narrow Body;Airbus;A319;131;494;68,066,778
201008;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;International;Canada;Passenger;Narrow Body;Airbus;A319;131;90;12,400,830
201008;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;International;Mexico;Passenger;Narrow Body;Airbus;A319;131;46;6,338,202
201008;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Narrow Body;Airbus;A320;232;1,183;168,220,234
201008;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;International;Canada;Passenger;Narrow Body;Airbus;A320;232;30;4,265,940
201008;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;International;Mexico;Passenger;Narrow Body;Airbus;A320;232;14;1,990,772
201008;Virgin America;VX;Virgin America;VX;Domestic;US;Passenger;Narrow Body;Airbus;A319;-;451;62,142,839
201008;Virgin America;VX;Virgin America;VX;International;Canada;Passenger;Narrow Body;Airbus;A319;-;31;4,271,459
201008;Virgin America;VX;Virgin America;VX;Domestic;US;Passenger;Narrow Body;Airbus;A320;-;455;64,700,090
201008;Virgin Atlantic;VS;Virgin Atlantic;VS;International;Europe;Passenger;Wide Body;Boeing;747;400;31;19,530,000
201008;WestJet Airlines;WS;WestJet Airlines;WS;International;Canada;Passenger;Narrow Body;Boeing;737;600;11;1,325,500
201008;WestJet Airlines;WS;WestJet Airlines;WS;International;Canada;Passenger;Narrow Body;Boeing;737;700;65;8,398,000
201009;ABX Air;GB;ABX Air;GB;Domestic;US;Freighter;Wide Body;Boeing;767;-;63;17,279,000
201009;Aeromexico;AM;Aeromexico;AM;International;Mexico;Passenger;Narrow Body;Boeing;737;700;30;3,840,000
201009;Air Berlin;AB;Air Berlin;AB;International;Europe;Passenger;Wide Body;Airbus;A330;200;9;3,603,600
201009;Air Canada;AC;Air Canada;AC;International;Canada;Passenger;Narrow Body;Airbus;A319;114;86;11,567,000
201009;Air Canada;AC;Air Canada;AC;International;Canada;Passenger;Narrow Body;Airbus;A320;211;75;10,655,100
201009;Air Canada;AC;Air Canada;AC;International;Canada;Passenger;Narrow Body;Airbus;A320;214;11;1,564,200
201009;Air Canada;AC;Air Canada;AC;International;Canada;Passenger;Regional Jet;Embraer;ERJ;190;126;12,222,000
201009;Air Cargo Carriers;2Q;Air Cargo Carriers;2Q;Domestic;US;Freighter;Turbo Prop;Shorts;SD3;30;21;546,000
201009;Air China;CA;Air China;CA;International;Asia;Combi;Wide Body;Boeing;747;400C;30;18,900,000
201009;Air France;AF;Air France;AF;International;Europe;Passenger;Wide Body;Boeing;747;400;30;18,136,353
201009;Air France;AF;Air France;AF;International;Europe;Passenger;Wide Body;Airbus;A340;300;2;833,339
201009;Air New Zealand;NZ;Air New Zealand;NZ;International;Australia / Oceania;Passenger;Wide Body;Boeing;747;400;1;630,000
201009;Air New Zealand;NZ;Air New Zealand;NZ;International;Australia / Oceania;Passenger;Wide Body;Boeing;777;200;21;9,870,000
201009;AirTran Airways;FL;AirTran Airways;FL;Domestic;US;Passenger;Narrow Body;Boeing;737;700;125;16,000,000
201009;Alaska Airlines;AS;Alaska Airlines;AS;Domestic;US;Passenger;Narrow Body;Boeing;737;400;26;3,146,000
201009;Alaska Airlines;AS;Alaska Airlines;AS;Domestic;US;Passenger;Narrow Body;Boeing;737;700;85;10,982,000
201009;Alaska Airlines;AS;Alaska Airlines;AS;Domestic;US;Passenger;Narrow Body;Boeing;737;800;115;16,560,000
201009;Alaska Airlines;AS;Alaska Airlines;AS;International;Mexico;Passenger;Narrow Body;Boeing;737;800;31;4,464,000
201009;Alaska Airlines;AS;Alaska Airlines;AS;Domestic;US;Passenger;Narrow Body;Boeing;737;900;39;5,705,700
201009;Alaska Airlines;AS;Alaska Airlines;AS;International;Mexico;Passenger;Narrow Body;Boeing;737;900;29;4,242,700
201009;All Nippon Airways;NH;All Nippon Airways;NH;International;Asia;Passenger;Wide Body;Boeing;777;300ER;30;16,620,000
201009;American Airlines;AA;American Airlines;AA;Domestic;US;Passenger;Narrow Body;Boeing;737;-;407;58,608,000
201009;American Airlines;AA;American Airlines;AA;Domestic;US;Passenger;Narrow Body;Boeing;757;-;179;35,442,000
201009;American Airlines;AA;American Airlines;AA;Domestic;US;Passenger;Wide Body;Boeing;767;200;106;28,620,000
201009;American Airlines;AA;American Airlines;AA;Domestic;US;Passenger;Wide Body;Boeing;767;300;87;26,970,000
201009;American Airlines;AA;American Airlines;AA;Domestic;US;Passenger;Narrow Body;McDonnell Douglas;MD-80;83;85;11,050,000
201009;American Airlines;AA;American Airlines;AA;Domestic;US;Passenger;Narrow Body;McDonnell Douglas;MD-80;SP;74;9,620,000
201009;Ameriflight;A8;Ameriflight;A8;Domestic;US;Freighter;Turbo Prop;Beechcraft;B-99;-;12;130,800
201009;Ameriflight;A8;Ameriflight;A8;Domestic;US;Freighter;Turbo Prop;Beechcraft;C-99;-;6;67,800
201009;Ameriflight;A8;Ameriflight;A8;Domestic;US;Freighter;Turbo Prop;Fairchild;SA-227;-;35;490,000
201009;Asiana Airlines;OZ;Asiana Airlines;OZ;International;Asia;Freighter;Wide Body;Boeing;747;400F;17;11,322,000
201009;Asiana Airlines;OZ;Asiana Airlines;OZ;International;Asia;Passenger;Wide Body;Boeing;777;200ER;17;7,820,000
201009;British Airways;BA;British Airways;BA;International;Europe;Passenger;Wide Body;Boeing;747;400;60;37,800,000
201009;Cathay Pacific;CX;Cathay Pacific;CX;International;Asia;Passenger;Wide Body;Boeing;747;400;60;37,800,000
201009;Cathay Pacific;CX;Cathay Pacific;CX;International;Asia;Freighter;Wide Body;Boeing;747;400F;5;3,330,000
201009;China Airlines;CI;China Airlines;CI;International;Asia;Passenger;Wide Body;Boeing;747;400;26;16,380,000
201009;China Airlines;CI;China Airlines;CI;International;Asia;Freighter;Wide Body;Boeing;747;400F;22;14,652,000
201009;Delta Air Lines;DL;Delta Air Lines;DL;Domestic;US;Passenger;Narrow Body;Boeing;737;800;114;16,678,200
201009;Delta Air Lines;DL;Delta Air Lines;DL;Domestic;US;Passenger;Narrow Body;Boeing;757;-;351;69,498,000
201009;Delta Air Lines;DL;Delta Air Lines;DL;Domestic;US;Passenger;Narrow Body;Boeing;757;300;89;19,936,000
201009;Delta Air Lines;DL;Delta Air Lines;DL;Domestic;US;Passenger;Wide Body;Boeing;767;300;36;10,620,000
201009;Delta Air Lines;DL;Delta Air Lines;DL;Domestic;US;Passenger;Wide Body;Boeing;767;300ER;1;320,000
201009;Delta Air Lines;DL;Delta Air Lines;DL;International;Asia;Passenger;Wide Body;Boeing;767;300ER;30;9,600,000
201009;Delta Air Lines;DL;Delta Air Lines;DL;Domestic;US;Passenger;Narrow Body;Airbus;A319;114;34;4,569,600
201009;Delta Air Lines;DL;Delta Air Lines;DL;Domestic;US;Passenger;Narrow Body;Airbus;A320;-;187;26,591,400
201009;Delta Air Lines;DL;Delta Air Lines;DL;Domestic;US;Passenger;Narrow Body;McDonnell Douglas;MD-90;-;35;4,970,000
201009;EVA Airways;BR;EVA Airways;BR;International;Asia;Combi;Wide Body;Boeing;747;400E;3;1,890,000
201009;EVA Airways;BR;EVA Airways;BR;International;Asia;Freighter;Wide Body;Boeing;747;400F;11;7,172,000
201009;EVA Airways;BR;EVA Airways;BR;International;Asia;Passenger;Wide Body;Boeing;777;300ER;40;22,160,000
201009;Emirates ;EK;Emirates ;EK;International;Middle East;Passenger;Wide Body;Boeing;777;300ER;30;16,619,970
201009;Federal Express;FX;Federal Express;FX;Domestic;US;Freighter;Wide Body;Airbus;A310;20;35;9,309,500
201009;Federal Express;FX;Federal Express;FX;Domestic;US;Freighter;Wide Body;Airbus;A310;30;6;1,640,400
201009;Federal Express;FX;Federal Express;FX;Domestic;US;Freighter;Wide Body;McDonnell Douglas;DC-10;10;1;374,500
201009;Frontier Airlines;F9;Frontier Airlines;F9;Domestic;US;Passenger;Narrow Body;Airbus;A318;-;50;6,325,000
201009;Frontier Airlines;F9;Frontier Airlines;F9;Domestic;US;Passenger;Narrow Body;Airbus;A319;-;71;9,549,500
201009;Frontier Airlines;F9;Frontier Airlines;F9;Domestic;US;Passenger;Regional Jet;Embraer;ERJ;190;23;2,180,400
201009;Hawaiian Airlines;HA;Hawaiian Airlines;HA;Domestic;US;Passenger;Wide Body;Boeing;767;300;20;5,900,000
201009;Hawaiian Airlines;HA;Hawaiian Airlines;HA;Domestic;US;Passenger;Wide Body;Boeing;767;300ER;11;3,520,000
201009;Horizon Air ;QX;Alaska Airlines;AS;Domestic;US;Passenger;Regional Jet;Bombardier;CRJ;700;146;9,782,000
201009;Japan Airlines;JL;Japan Airlines;JL;International;Asia;Passenger;Wide Body;Boeing;777;300ER;30;16,620,000
201009;JetBlue Airways;B6;JetBlue Airways;B6;Domestic;US;Passenger;Narrow Body;Airbus;A320;-;318;45,219,600
201009;KLM Royal Dutch Airlines;KL;KLM Royal Dutch Airlines;KL;International;Europe;Passenger;Wide Body;Boeing;777;200;13;6,109,922
201009;KLM Royal Dutch Airlines;KL;KLM Royal Dutch Airlines;KL;International;Europe;Passenger;Wide Body;Boeing;777;300;17;9,398,246
201009;Korean Air Lines;KE;Korean Air Lines;KE;International;Asia;Passenger;Wide Body;Boeing;747;400;24;15,120,000
201009;Korean Air Lines;KE;Korean Air Lines;KE;International;Asia;Freighter;Wide Body;Boeing;747;400ERF;6;3,918,000
201009;Korean Air Lines;KE;Korean Air Lines;KE;International;Asia;Freighter;Wide Body;Boeing;747;400F;24;15,648,000
201009;LAN Peru;LP;LAN Peru;LP;International;South America;Passenger;Wide Body;Boeing;767;300;17;5,440,000
201009;Lufthansa German Airlines;LH;Lufthansa German Airlines;LH;International;Europe;Passenger;Wide Body;Boeing;747;430;30;18,900,000
201009;Lufthansa German Airlines;LH;Lufthansa German Airlines;LH;International;Europe;Passenger;Wide Body;Airbus;A340;600;30;17,130,000
201009;Mesa Airlines;YV;US Airways;US ;Domestic;US;Passenger;Regional Jet;Bombardier;CRJ;900;117;8,599,500
201009;Mesaba Airlines;XJ;Delta Air Lines;DL;Domestic;US;Passenger;Regional Jet;Bombardier;CRJ;900;78;5,857,800
201009;Nippon Cargo Airlines;KZ;Nippon Cargo Airlines;KZ;International;Asia;Freighter;Wide Body;Boeing;747;400F;26;16,952,000
201009;Philippine Airlines;PR;Philippine Airlines;PR;International;Asia;Passenger;Wide Body;Boeing;747;400;27;17,010,000
201009;Philippine Airlines;PR;Philippine Airlines;PR;International;Asia;Passenger;Wide Body;Airbus;A340;300;3;1,256,622
201009;Qantas Airways;QF;Qantas Airways;QF;International;Australia / Oceania;Passenger;Wide Body;Boeing;747;400;8;5,150,000
201009;Qantas Airways;QF;Qantas Airways;QF;International;Australia / Oceania;Passenger;Wide Body;Boeing;747;400ER;8;5,096,000
201009;Republic Airlines;RW;Republic Airlines;RW;Domestic;US;Passenger;Narrow Body;Airbus;A319;-;15;2,017,500
201009;Republic Airlines;RW;Republic Airlines;RW;Domestic;US;Passenger;Regional Jet;Embraer;ERJ;190;30;2,844,000
201009;Servisair;;Servisair;;International;Europe;Freighter;Wide Body;;AN-124;100;1;784,000
201009;Singapore Airlines;SQ;Singapore Airlines;SQ;International;Asia;Passenger;Wide Body;Boeing;777;300ER;60;33,240,000
201009;SkyWest Airlines;OO;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Regional Jet;Bombardier;CL600;2B19;958;45,026,000
201009;SkyWest Airlines;OO;United Airlines - Pre 07/01/2013;UA;International;Canada;Passenger;Regional Jet;Bombardier;CL600;2B19;60;2,820,000
201009;SkyWest Airlines;OO;Delta Air Lines;DL;Domestic;US;Passenger;Regional Jet;Bombardier;CL600;2C10;6;282,000
201009;SkyWest Airlines;OO;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Regional Jet;Bombardier;CRJ;600;682;45,694,000
201009;SkyWest Airlines;OO;United Airlines - Pre 07/01/2013;UA;International;Canada;Passenger;Regional Jet;Bombardier;CRJ;600;151;10,117,000
201009;SkyWest Airlines;OO;Delta Air Lines;DL;Domestic;US;Passenger;Regional Jet;Bombardier;CRJ;700;13;871,000
201009;SkyWest Airlines;OO;Delta Air Lines;DL;Domestic;US;Passenger;Regional Jet;Bombardier;CRJ;900;98;7,350,000
201009;SkyWest Airlines;OO;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Turbo Prop;Embraer;EMB;120;1,782;45,975,600
201009;Southwest Airlines;WN;Southwest Airlines;WN;Domestic;US;Passenger;Narrow Body;Boeing;737;300;314;35,796,000
201009;Southwest Airlines;WN;Southwest Airlines;WN;Domestic;US;Passenger;Narrow Body;Boeing;737;500;70;7,700,000
201009;Southwest Airlines;WN;Southwest Airlines;WN;Domestic;US;Passenger;Narrow Body;Boeing;737;700;847;108,416,000
201009;Sun Country Airlines;SY;Sun Country Airlines;SY;Domestic;US;Passenger;Narrow Body;Boeing;737;700;17;2,196,400
201009;Sun Country Airlines;SY;Sun Country Airlines;SY;Domestic;US;Passenger;Narrow Body;Boeing;737;800;10;1,461,200
201009;Swiss International;LX;Swiss International;LX;International;Europe;Passenger;Wide Body;Airbus;A340;300;26;10,890,828
201009;TACA;TA;TACA;TA;International;Central America;Passenger;Narrow Body;Airbus;A319;-;13;1,787,500
201009;TACA;TA;TACA;TA;International;Central America;Passenger;Narrow Body;Airbus;A320;-;29;4,123,800
201009;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Boeing;757;200;1;198,000
201009;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Airbus;A319;-;4;551,200
201009;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Airbus;A319;131;4;551,200
201009;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Airbus;A319;132;57;7,848,900
201009;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Airbus;A320;-;59;8,389,800
201009;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Airbus;A320;231;8;1,136,800
201009;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Airbus;A320;231B;123;17,478,300
201009;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Airbus;A321;-;202;34,643,000
201009;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;737;700;1;128,000
201009;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;737;800;130;19,014,400
201009;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;737;900;34;5,008,200
201009;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;737;900ER;110;17,303,000
201009;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;757;200;4;792,000
201009;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;757;300;108;24,192,000
201009;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Wide Body;Boeing;747;422;25;15,750,000
201009;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;International;Asia;Passenger;Wide Body;Boeing;747;422;149;93,870,000
201009;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;International;Australia / Oceania;Passenger;Wide Body;Boeing;747;422;30;18,900,000
